id	ConceptA	ConceptB_Pre	ca_smog_index	ca_noun_phrases	ca_flesch_reading_ease	ca_number_words	ca_number_sentences	ca_ar_index	core_p_a	cb_smog_index	cb_noun_phrases	cb_flesch_reading_ease	cb_number_words	cb_number_sentences	cb_ar_index	core_p_b	arxiv_common_results_first_1000	core_common_results_first_500	core_p_b_given_a	core_p_a_given_b	core_p_a_and_b	cat_common	ave_tax_simil	max_tax_simil	min_tax_simil	domain	prerequisite	p_ca	p_cb	p_ca_cb	p_ca_given_cb	p_cb_given_ca	page_rank_difference	ca_inlinks	ca_outlinks	cb_inlinks	cb_outlinks	common_neighbors	direct_connections	link_proportion	ngd	pmi
1150	Public-key_cryptography	Prime_number	14.7	891.0	39.57	6700.0	263.0	14.8	0.038380277	14.1	1435.0	-132.18	9351.0	354.0	17.0	0.046392563	0.001021007	0.002329645	0.742748911	0.614471531	0.028506909	0	0.04762	0.14286	0.0	Public-key cryptography	1	8.007e-06	1.6216e-05	1.9e-08	0.001182732	0.00239521	-54.3557	633	202	1279	412	11	2	0.06477	0.3862	7.88822
1151	Public-key_cryptography	One-time_pad	14.7	891.0	39.57	6700.0	263.0	14.8	0.038380277	13.3	588.0	49.15	4728.0	192.0	13.7	0.057748221	0.001006948	0.00230747	0.871160863	0.578985718	0.033435395	0	0.13758	0.6	0.0	Public-key cryptography	0	8.007e-06	3.471e-06	1.9e-08	0.005524862	0.00239521	27.794	633	202	187	175	12	2	0.03633	0.32733	9.82814
1152	Public-key_cryptography	Cryptographic_hash_function	14.7	891.0	39.57	6700.0	263.0	14.8	0.038380277	14.0	571.0	49.75	3527.0	167.0	14.9	0.034414886	0.001021007	0.002332362	0.534754596	0.596370693	0.02052403	0	0.21631	0.6	0.0	Public-key cryptography	0	8.007e-06	5.514e-06	1e-08	0.00173913	0.001197605	12.0313	633	202	414	161	18	1	0.09795	0.24895	10.11218
1153	Public-key_cryptography	Merkle–Hellman_knapsack_cryptosystem	14.7	891.0	39.57	6700.0	263.0	14.8	0.038380277	11.1	158.0	-126.19	1342.0	61.0	11.1	0.000227312	0.001021007	0.002327611	0.004163509	0.702985075	0.000159797	0	0.23868	0.5	0.0	Public-key cryptography	0	8.007e-06	7.58e-07	1.9e-08	0.025316456	0.00239521	37.85095	633	202	26	53	6	2	0.00948	0.38501	10.73599
1154	Public-key_cryptography	Quantum_cryptography	14.7	891.0	39.57	6700.0	263.0	14.8	0.038380277	15.2	352.0	33.54	2447.0	112.0	15.5	0.006242711	0.000957008	0.002339181	0.068793586	0.422943924	0.002640317	0	0.20222	0.6	0.0	Public-key cryptography	0	8.007e-06	2.589e-06	1.9e-08	0.007407407	0.00239521	32.00528	633	202	165	105	13	2	0.02054	0.37898	9.18559
1155	Public-key_cryptography	Brute-force_attack	14.7	891.0	39.57	6700.0	263.0	14.8	0.038380277	15.2	206.0	38.25	1466.0	56.0	16.9	0.01512529	0.001021007	0.00230614	0.282949186	0.717980819	0.010859668	0	0.31111	0.6	0.0	Public-key cryptography	0	8.007e-06	3.356e-06	1e-08	0.002857143	0.001197605	22.5386	633	202	221	129	10	1	0.04107	0.32051	9.76401
1156	Public-key_cryptography	Web_browser	14.7	891.0	39.57	6700.0	263.0	14.8	0.038380277	13.2	381.0	50.77	2038.0	96.0	13.9	0.007725523	0.000995482	0.002305143	0.140161792	0.696321609	0.005379448	0	0.24444	0.4	0.0	Public-key cryptography	0	8.007e-06	2.6525e-05	1e-08	0.000361533	0.001197605	-109.2378	633	202	2561	205	3	1	0.04581	0.50302	6.38696
1157	Public-key_cryptography	Seal_(emblem)	14.7	891.0	39.57	6700.0	263.0	14.8	0.038380277	13.3	681.0	57.4	4650.0	228.0	14.0	0.001149624	0.001021007	0.002315485	0.02281203	0.761581541	0.000875532	0	0.1695	0.42857	0.0	Public-key cryptography	0	8.007e-06	1.308e-05	1e-08	0.000733138	0.001197605	-37.9676	633	202	1110	254	3	1	0.00316	0.70936	3.73513
1158	Public-key_cryptography	PGP_word_list	14.7	891.0	39.57	6700.0	263.0	14.8	0.038380277	13.7	124.0	49.65	799.0	36.0	13.4	0.019885719	0.001021007	0.002304811	0.379865213	0.733155899	0.014579332	0	0.22233	0.6	0.0	Public-key cryptography	0	8.007e-06	7.58e-07	1.9e-08	0.025316456	0.00239521	35.95289	633	202	27	52	5	2	0.00948	0.38621	10.68154
1159	Public-key_cryptography	Internet_Engineering_Task_Force	14.7	891.0	39.57	6700.0	263.0	14.8	0.038380277	14.5	234.0	43.32	1462.0	73.0	14.0	0.028817878	0.001021007	0.002339181	0.486993584	0.648588644	0.018690949	0	0.09463	0.4	0.0	Public-key cryptography	0	8.007e-06	1.2869e-05	1e-08	0.000745156	0.001197605	-40.0013	633	202	1197	145	3	1	0.04423	0.42157	7.43362
1160	Diffie–Hellman_key_exchange	Power_associativity	12.8	636.0	0.11	3597.0	163.0	13.3	0.032260934	14.6	70.0	38.62	358.0	43.0	14.3	0.020990196	0.001017656	0.002294894	0.400693891	0.615847482	0.012926759	0	0.09028	0.25	0.0	Public-key cryptography	0	3.673e-06	8.06e-07	0.0	0.0	0.0	8.65355	223	160	40	44	1	0	0.00448	0.46336	9.0347
1161	ElGamal_encryption	Diffie–Hellman_key_exchange	13.8	277.0	-371.02	1274.0	70.0	17.4	0.000291276	12.8	636.0	0.11	3597.0	163.0	13.3	0.032260934	0.001017656	0.002294894	0.849202265	0.007667236	0.000247352	0	0.41667	0.5	0.33333	Public-key cryptography	0	1.438e-06	3.673e-06	1.9e-08	0.005221932	0.013333333	-7.30792	81	69	223	160	11	2	0.24691	0.21994	12.33871
1162	Certificate_authority	OpenSSL	15.4	574.0	41.29	3505.0	146.0	15.1	0.005777666	12.7	376.0	46.57	1843.0	84.0	13.6	1.4999e-05	0.000791847	0.00229819	0.000962753	0.370857443	5.562e-06	0	0.193	0.6	0.0	Public-key cryptography	1	3.567e-06	4.047e-06	1.9e-08	0.004739336	0.005376344	2.3588	240	132	239	183	6	2	0.08333	0.25146	10.6717
1163	Encryption	Key_management	15.8	129.0	32.22	880.0	40.0	17.0	0.000285706	15.1	348.0	42.41	2178.0	103.0	15.4	0.035877168	0.001026009	0.002292592	0.90204634	0.00718339	0.00025772	0	0.63333	0.66667	0.6	Public-key cryptography	0	1.3004e-05	1.611e-06	1e-08	0.005952381	0.000737463	77.41787	1249	107	90	78	4	1	0.02002	0.3602	10.02298
1164	Transport_Layer_Security	40-bit_encryption	13.1	2345.0	44.75	11962.0	547.0	13.5	0.019835199	13.8	75.0	49.75	454.0	18.0	14.4	0.036972563	0.001043762	0.0022972	0.647717545	0.347490285	0.012847606	0	0.37857	0.6	0.0	Public-key cryptography	0	1.2687e-05	6.81e-07	1.9e-08	0.028169014	0.001511716	45.61045	1022	301	30	41	9	2	0.00587	0.42968	9.83842
1165	Transport_Layer_Security	Tcpcrypt	13.1	2345.0	44.75	11962.0	547.0	13.5	0.019835199	13.9	98.0	43.43	561.0	28.0	14.6	8.7e-08	7.6435e-05	0.0022972	-0.000101434	-9.999999999	-2.012e-06	1	0.48566	1.0	0.0	Public-key cryptography	0	1.2687e-05	9.49e-07	1.9e-08	0.02020202	0.001511716	47.13583	1022	301	35	64	16	2	0.00489	0.45074	9.353
1166	Transport_Layer_Security	SEED	13.1	2345.0	44.75	11962.0	547.0	13.5	0.019835199	12.9	809.0	51.28	6889.0	345.0	13.5	0.00269363	0.001031239	0.0022972	0.069113271	0.508932416	0.001370875	0	0.15085	0.25	0.0	Public-key cryptography	0	1.2687e-05	8.06e-07	1.9e-08	0.023809524	0.001511716	48.34834	1022	301	26	58	7	2	0.00881	0.39109	10.62984
1167	Digital_signature	Public-key_cryptography	16.3	630.0	39.06	4143.0	163.0	16.3	0.012723023	14.7	891.0	39.57	6700.0	263.0	14.8	0.038380277	0.001021007	0.002302158	0.647441375	0.214626161	0.008237412	1	0.22639	1.0	0.0	Public-key cryptography	0	5.974e-06	8.007e-06	1.9e-08	0.00239521	0.003210273	-8.1698	453	170	633	202	25	2	0.22737	0.19645	10.7146
1168	Digital_signature	IBM_Notes	16.3	630.0	39.06	4143.0	163.0	16.3	0.012723023	13.7	57.0	43.83	228.0	9.0	15.8	0.011845045	0.001006975	0.002302158	0.256841045	0.275878607	0.003267795	0	0.22646	0.5	0.0	Public-key cryptography	0	5.974e-06	5.332e-06	1e-08	0.001798561	0.001605136	17.2897	453	170	289	267	5	1	0.01545	0.43025	7.96659
1169	Integer_factorization	Donald_Knuth	14.0	483.0	-92.86	2592.0	122.0	14.2	0.005300958	14.7	381.0	41.7	2054.0	90.0	15.0	0.00199152	0.001022648	0.002327611	0.026245207	0.069858563	0.000139125	0	0.11349	0.5	0.0	Public-key cryptography	0	3.98e-06	9.244e-06	1e-08	0.001037344	0.002409639	-17.1295	271	144	562	402	6	1	0.0369	0.41295	8.26288
1170	Cryptography	Internet	15.9	1032.0	32.53	6856.0	279.0	16.7	0.000231959	15.5	1600.0	39.87	9539.0	398.0	16.6	0.006442226	0.00101833	0.002306473	0.349467669	0.01258293	8.1062e-05	0	0.08878	0.5	0.0	Public-key cryptography	0	2.4051e-05	0.000112766	1e-08	8.5041e-05	0.000398724	-436.218	2084	424	11139	620	24	1	0.03743	0.64298	3.97446
1171	GNU_Privacy_Guard	Block_cipher	11.6	315.0	57.16	1607.0	75.0	11.1	0.003072659	13.9	983.0	-111.91	5255.0	222.0	15.8	0.008704966	0.001025904	0.002294236	0.309778757	0.109344976	0.000951844	0	0.32244	0.6	0.07692	Public-key cryptography	1	3.443e-06	4.948e-06	0.0	0.0	0.0	-10.26637	166	193	326	190	10	0	0.04819	0.36183	9.43376
1172	Key_exchange	Symmetric-key_algorithm	13.2	172.0	46.17	965.0	51.0	13.5	0.032222083	14.6	115.0	35.07	617.0	33.0	15.8	0.035087487	0.001043098	0.002300503	0.89658153	0.823362613	0.028889725	0	0.6	0.6	0.6	Public-key cryptography	0	1.103e-06	3.232e-06	1e-08	0.002967359	0.008695652	-17.23828	47	68	247	90	6	1	0.17021	0.29804	11.65458
1173	Pretty_Good_Privacy	United_States_Court_of_Appeals_for_the_Sixth_Circuit	13.9	778.0	43.63	4370.0	217.0	13.9	0.028082047	10.8	116.0	63.39	636.0	33.0	11.2	0.075946162	0.001054473	0.002304479	0.998860694	0.369341285	0.028050053	0	0.13361	0.27273	0.0	Public-key cryptography	0	5.083e-06	1.0932e-05	1e-08	0.000877193	0.001886792	-1.3312	297	233	610	530	2	1	0.0	0.0	0.0
1174	Public_key_infrastructure	Utah	15.5	422.0	40.79	2465.0	101.0	15.7	0.038840321	12.1	2062.0	61.36	10595.0	506.0	12.3	0.000501829	0.001003396	0.002304479	0.010019879	0.775513734	0.000389175	0	0.06162	0.27273	0.0	Public-key cryptography	0	3.874e-06	0.000152946	1e-08	6.27e-05	0.002475248	-326.5153	264	140	14927	1022	2	1	0.01136	0.87016	1.83246
1175	Key_(cryptography)	Paper_key	14.5	154.0	50.87	1202.0	59.0	13.1	0.027902644	10.7	29.0	57.06	185.0	13.0	8.6	0.045222243	0.000992265	0.002304811	0.998696997	0.61620752	0.027866287	1	0.69167	1.0	0.5	Public-key cryptography	0	5.073e-06	3.74e-07	1e-08	0.025641026	0.001890359	28.37737	417	112	9	30	2	1	0.0048	0.40573	11.2837
1176	RSA_(cryptosystem)	Primality_test	13.3	1165.0	-128.42	6550.0	252.0	13.9	0.00031209	12.8	430.0	-0.31	3006.0	121.0	11.7	0.026610842	0.001034554	0.002303152	0.544254835	0.006382977	0.000169856	0	0.54762	0.71429	0.42857	Public-key cryptography	0	5.878e-06	2.321e-06	1.9e-08	0.008264463	0.003262643	11.8793	400	213	115	127	17	2	0.035	0.31586	10.47554
1177	Public_key_certificate	OpenSSL	15.4	418.0	41.9	2591.0	118.0	15.8	0.038501854	12.7	376.0	46.57	1843.0	84.0	13.6	1.4999e-05	0.000794505	0.002294894	0.000255542	0.655970542	9.839e-06	0	0.24095	0.6	0.0	Public-key cryptography	0	3.587e-06	4.047e-06	1e-08	0.002369668	0.002673797	6.5707	298	76	239	183	8	1	0.07047	0.26843	10.42981
1178	Symmetric-key_algorithm	Initialization_vector	14.6	115.0	35.07	617.0	33.0	15.8	0.035087487	14.3	259.0	47.72	1532.0	69.0	14.6	0.013120806	0.001034596	0.002303484	0.270747645	0.724029773	0.009499854	0	0.33333	0.33333	0.33333	Public-key cryptography	1	3.232e-06	1.496e-06	1e-08	0.006410256	0.002967359	14.58095	247	90	81	75	15	1	0.05263	0.26856	11.56975
1179	Public-key_cryptography	Claude_Shannon	14.7	891.0	39.57	6700.0	263.0	14.8	0.038380277	14.1	707.0	42.82	3669.0	175.0	14.4	0.002128176	0.001008395	0.002332702	0.038896211	0.701468135	0.001492847	0	0.0815	0.42857	0.0	Public-key cryptography	0	8.007e-06	8.161e-06	1e-08	0.001175088	0.001197605	10.8117	633	202	423	428	9	1	0.02686	0.38849	8.21442
1180	Public-key_cryptography	John_Wiley_&_Sons	14.7	891.0	39.57	6700.0	263.0	14.8	0.038380277	15.1	526.0	32.94	2414.0	98.0	16.5	0.016477474	0.001003059	0.002339181	0.290040287	0.675578459	0.011131827	0	0.08522	0.33333	0.0	Public-key cryptography	0	8.007e-06	3.8205e-05	1e-08	0.000251004	0.001197605	-96.6848	633	202	3798	186	4	1	0.00948	0.72412	3.54541
1181	Public-key_cryptography	Digital_signature	14.7	891.0	39.57	6700.0	263.0	14.8	0.038380277	16.3	630.0	39.06	4143.0	163.0	16.3	0.012723023	0.001021007	0.002302158	0.214626161	0.647441375	0.008237412	1	0.22639	1.0	0.0	Public-key cryptography	0	8.007e-06	5.974e-06	1.9e-08	0.003210273	0.00239521	8.1698	633	202	453	170	25	2	0.16272	0.19645	10.7146
1182	Public-key_cryptography	Padlock	14.7	891.0	39.57	6700.0	263.0	14.8	0.038380277	11.9	231.0	59.74	1793.0	85.0	12.7	1.4518e-05	0.000867856	0.002339181	0.000239084	0.632065217	9.176e-06	0	0.0	0.0	0.0	Public-key cryptography	0	8.007e-06	2.177e-06	1.9e-08	0.008810573	0.00239521	34.56782	633	202	112	115	2	2	0.00158	0.60625	6.04411
1183	Public-key_cryptography	Neal_Koblitz	14.7	891.0	39.57	6700.0	263.0	14.8	0.038380277	12.2	97.0	51.65	363.0	31.0	12.1	0.00055182	0.000997929	0.002339181	0.010192609	0.708917771	0.000391195	0	0.06835	0.42857	0.0	Public-key cryptography	0	8.007e-06	1.438e-06	1e-08	0.006666667	0.001197605	36.99986	633	202	46	104	3	1	0.00474	0.46418	8.91287
1184	Public-key_cryptography	Three-pass_protocol	14.7	891.0	39.57	6700.0	263.0	14.8	0.038380277	13.5	178.0	54.02	1177.0	58.0	12.5	0.044442283	0.001016209	0.0022972	0.725886012	0.626873873	0.027859706	0	0.31313	0.66667	0.0	Public-key cryptography	0	8.007e-06	6.14e-07	1e-08	0.015625	0.001197605	38.0671	633	202	20	44	9	1	0.00158	0.52177	8.52954
1185	Public-key_cryptography	Cryptographic_protocol	14.7	891.0	39.57	6700.0	263.0	14.8	0.038380277	17.5	166.0	-36.89	709.0	35.0	20.9	0.007248942	0.000988267	0.002319849	0.13522676	0.715972171	0.005190041	0	0.31111	0.6	0.0	Public-key cryptography	0	8.007e-06	1.851e-06	1e-08	0.005181347	0.001197605	31.56351	633	202	119	74	18	1	0.03949	0.30546	10.60051
1186	Public-key_cryptography	ZRTP	14.7	891.0	39.57	6700.0	263.0	14.8	0.038380277	14.3	195.0	47.01	968.0	39.0	15.7	7.73e-07	7.6576e-05	0.002339181	-7.2568e-05	-3.602040816	-2.785e-06	0	0.31111	0.6	0.0	Public-key cryptography	0	8.007e-06	1.419e-06	1e-08	0.006756757	0.001197605	35.79277	633	202	68	80	12	1	0.01738	0.36382	10.22344
1187	Public-key_cryptography	Cramer–Shoup_cryptosystem	14.7	891.0	39.57	6700.0	263.0	14.8	0.038380277	15.0	232.0	-485.77	1065.0	38.0	21.5	5.8228e-05	0.001021007	0.002339181	0.001270658	0.837533875	4.8768e-05	0	0.24359	0.5	0.0	Public-key cryptography	0	8.007e-06	8.15e-07	1.9e-08	0.023529412	0.00239521	37.04761	633	202	29	56	9	2	0.00632	0.42233	9.99349
1188	Public-key_cryptography	Leonard_Adleman	14.7	891.0	39.57	6700.0	263.0	14.8	0.038380277	13.9	97.0	45.25	474.0	26.0	13.0	0.00109493	0.001000275	0.002339181	0.02119025	0.742776024	0.000813288	0	0.09214	0.42857	0.0	Public-key cryptography	0	8.007e-06	2.139e-06	1e-08	0.004484305	0.001197605	35.04975	633	202	94	129	5	1	0.02686	0.33446	10.38434
1189	Public-key_cryptography	PKCS_1	14.7	891.0	39.57	6700.0	263.0	14.8	0.038380277	13.0	154.0	-69.85	708.0	42.0	14.4	1.81e-07	7.6576e-05	0.002339181	-8.4902e-05	-9.999999999	-3.259e-06	0	0.31111	0.6	0.0	Public-key cryptography	0	8.007e-06	5.56e-07	1.9e-08	0.034482759	0.00239521	37.06729	633	202	27	31	4	2	0.01896	0.32875	11.68154
1190	Public-key_cryptography	Charles_Babbage_Institute	14.7	891.0	39.57	6700.0	263.0	14.8	0.038380277	17.9	87.0	23.36	449.0	18.0	18.2	0.026766126	0.000998901	0.002301496	0.451588446	0.647538234	0.01733209	0	0.0596	0.33333	0.0	Public-key cryptography	0	8.007e-06	3.654e-06	1e-08	0.002624672	0.001197605	23.2909	633	202	268	113	2	1	0.00948	0.47696	7.37034
1191	Public-key_cryptography	Man-in-the-middle_attack	14.7	891.0	39.57	6700.0	263.0	14.8	0.038380277	14.6	259.0	41.09	1492.0	69.0	15.2	0.07615834	0.001021007	0.002298851	0.995826418	0.501850404	0.038220094	0	0.18704	0.6	0.0	Public-key cryptography	0	8.007e-06	3.893e-06	1.9e-08	0.004926108	0.00239521	21.0122	633	202	298	108	17	2	0.06793	0.27835	10.05857
1192	Diffie–Hellman_key_exchange	Dc_(computer_program)	12.8	636.0	0.11	3597.0	163.0	13.3	0.032260934	12.3	143.0	14.39	1277.0	54.0	13.0	0.028579544	0.001043098	0.002294894	0.48142976	0.54344371	0.015531374	0	0.19772	0.33333	0.0	Public-key cryptography	0	3.673e-06	8.63e-07	1.9e-08	0.022222222	0.005221932	10.57411	223	160	26	64	0	2	0.0	0.0	0.0
1193	Digital_Signature_Algorithm	Federal_Information_Processing_Standards	13.4	304.0	-485.47	1345.0	42.0	16.8	0.01898718	15.7	139.0	40.08	633.0	24.0	16.7	0.05090403	0.001043894	0.002303152	0.856738888	0.319563209	0.016267055	0	0.22051	0.23077	0.2	Public-key cryptography	1	1.314e-06	0.000751988	1e-08	1.2752e-05	0.00729927	-942.3718	79	58	78333	83	1	1	0.07595	0.86241	2.18138
1194	ElGamal_encryption	GNU_Privacy_Guard	13.8	277.0	-371.02	1274.0	70.0	17.4	0.000291276	11.6	315.0	57.16	1607.0	75.0	11.1	0.003072659	0.001001232	0.002294236	0.502613972	0.047645826	0.000146399	0	0.25641	0.33333	0.0	Public-key cryptography	0	1.438e-06	3.443e-06	1.9e-08	0.005571031	0.013333333	-2.40115	81	69	166	193	7	2	0.06173	0.31946	10.76457
1195	Certificate_authority	Public_key_certificate	15.4	574.0	41.29	3505.0	146.0	15.1	0.005777666	15.4	418.0	41.9	2591.0	118.0	15.8	0.038501854	0.001047281	0.002294894	0.922992045	0.138506042	0.005332739	3	0.32905	1.0	0.0	Public-key cryptography	1	3.567e-06	3.587e-06	1.9e-08	0.005347594	0.005376344	-4.2119	240	132	298	76	18	2	0.3	0.1438	12.2014
1196	Encryption	Cryptography	15.8	129.0	32.22	880.0	40.0	17.0	0.000285706	15.9	1032.0	32.53	6856.0	279.0	16.7	0.000231959	0.00101833	0.002355713	0.330590152	0.407190721	9.4451e-05	1	0.35714	1.0	0.0	Public-key cryptography	0	1.3004e-05	2.4051e-05	1.9e-08	0.000797448	0.001474926	-44.6135	1249	107	2084	424	23	2	0.15132	0.29171	8.40808
1197	Transport_Layer_Security	Transmission_Control_Protocol	13.1	2345.0	44.75	11962.0	547.0	13.5	0.019835199	13.7	1441.0	50.06	8721.0	410.0	14.2	0.035509832	0.000993656	0.0022972	0.682104329	0.381012087	0.013529675	0	0.46888	0.75	0.0	Public-key cryptography	0	1.2687e-05	1.074e-05	1.9e-08	0.001785714	0.001511716	-14.8022	1022	301	880	240	22	2	0.09883	0.26979	9.0372
1198	Transport_Layer_Security	Server_Name_Indication	13.1	2345.0	44.75	11962.0	547.0	13.5	0.019835199	13.5	103.0	49.75	774.0	34.0	13.2	0.01727551	0.001044613	0.002295882	0.392852313	0.451060703	0.007792304	3	0.35962	1.0	0.0	Public-key cryptography	1	1.2687e-05	1.112e-06	1.9e-08	0.017241379	0.001511716	46.41044	1022	301	42	74	25	2	0.01761	0.34758	10.93796
1199	Digital_signature	Key_generation	16.3	630.0	39.06	4143.0	163.0	16.3	0.012723023	14.0	86.0	44.03	561.0	31.0	13.2	0.033270155	0.001037003	0.002292921	0.605395443	0.231512605	0.00770246	1	0.45	1.0	0.0	Public-key cryptography	1	5.974e-06	5.85e-07	1e-08	0.016393443	0.001605136	29.20063	453	170	17	44	6	1	0.01325	0.34523	11.83166
1200	Prime_number	Sophie_Germain_prime	14.1	1435.0	-132.18	9351.0	354.0	17.0	0.046392563	12.0	176.0	-17.33	1088.0	45.0	12.2	0.005965164	0.001050743	0.002309469	0.122495728	0.95267969	0.005682891	0	0.40212	0.66667	0.11111	Public-key cryptography	0	1.6216e-05	2.071e-06	1.9e-08	0.009259259	0.001182732	89.38388	1279	412	99	117	20	2	0.03909	0.30119	10.85123
1201	Integer_factorization	RSA_numbers	14.0	483.0	-92.86	2592.0	122.0	14.2	0.005300958	11.1	540.0	2.95	2757.0	125.0	44.1	0.018333404	0.001035406	0.002312139	0.496411433	0.143533428	0.002631456	1	0.42434	1.0	0.2	Public-key cryptography	0	3.98e-06	2.417e-06	1.9e-08	0.007936508	0.004819277	12.32443	271	144	144	108	11	2	0.04428	0.30006	10.49042
1202	Cryptography	Computer	15.9	1032.0	32.53	6856.0	279.0	16.7	0.000231959	15.0	1091.0	41.7	8043.0	368.0	14.9	0.01348127	0.001013428	0.002310803	0.742712337	0.01277911	0.000172279	0	0.11532	0.42857	0.0	Public-key cryptography	0	2.4051e-05	6.193e-05	1.9e-08	0.000309693	0.000797448	-154.791	2084	424	5688	770	24	2	0.03263	0.57366	4.74615
1203	GNU_Privacy_Guard	Email_client	11.6	315.0	57.16	1607.0	75.0	11.1	0.003072659	13.1	331.0	51.18	1805.0	90.0	13.6	0.004706753	0.001005101	0.002294236	0.280444027	0.183079231	0.000861709	0	0.35986	0.5	0.28571	Public-key cryptography	0	3.443e-06	5.15e-06	1e-08	0.001862197	0.002785515	-16.52537	166	193	432	105	6	1	0.08434	0.33469	9.83496
1204	Key_exchange	Notary_public	13.2	172.0	46.17	965.0	51.0	13.5	0.032222083	15.5	1371.0	36.73	10756.0	379.0	16.8	0.021735456	0.001043098	0.002288002	0.393874193	0.583905274	0.012691447	0	0.25	0.33333	0.0	Public-key cryptography	0	1.103e-06	7.068e-06	1e-08	0.001356852	0.008695652	-23.64808	47	68	531	206	2	1	0.0	0.0	0.0
1205	Pretty_Good_Privacy	United_States_Munitions_List	13.9	778.0	43.63	4370.0	217.0	13.9	0.028082047	17.8	110.0	20.11	439.0	16.0	19.9	0.034286602	0.001031706	0.002304479	0.664547923	0.544290328	0.018661866	0	0.18057	0.5	0.0	Public-key cryptography	0	5.083e-06	1.007e-06	1e-08	0.00952381	0.001886792	14.72448	297	233	25	80	0	1	0.01347	0.35483	11.29936
1206	Public_key_infrastructure	XML_Encryption	15.5	422.0	40.79	2465.0	101.0	15.7	0.038840321	18.8	36.0	26.14	196.0	7.0	18.8	0.000879114	0.001029124	0.002304479	0.017920805	0.791762774	0.00069605	0	0.23635	0.6	0.0	Public-key cryptography	0	3.874e-06	5.47e-07	1e-08	0.01754386	0.002475248	11.11775	264	140	19	38	5	1	0.00758	0.39333	10.86521
1207	Key_(cryptography)	Dice	14.5	154.0	50.87	1202.0	59.0	13.1	0.027902644	12.6	326.0	58.72	2749.0	134.0	12.2	0.00217838	0.001017708	0.002329645	0.016993044	0.217662165	0.000474151	0	0.37238	0.6	0.0	Public-key cryptography	0	5.073e-06	1.1997e-05	1e-08	0.000799361	0.001890359	-14.3623	417	112	962	289	0	1	0.01679	0.52793	6.35109
1208	RSA_(cryptosystem)	Bit	13.3	1165.0	-128.42	6550.0	252.0	13.9	0.00031209	15.6	281.0	38.25	2174.0	81.0	15.2	0.005367921	0.001000675	0.002318841	0.28709392	0.016691581	8.9599e-05	0	0.23194	0.33333	0.0	Public-key cryptography	1	5.878e-06	1.2735e-05	1e-08	0.000753012	0.001631321	-89.3765	400	213	1103	225	3	1	0.0375	0.45882	7.31335
1209	Symmetric-key_algorithm	Stream_cipher	14.6	115.0	35.07	617.0	33.0	15.8	0.035087487	14.1	282.0	42.61	1951.0	95.0	13.9	0.004353675	0.001048111	0.002303484	0.090425361	0.728763399	0.003172799	0	0.5	0.6	0.4	Public-key cryptography	0	3.232e-06	3.318e-06	1.9e-08	0.005780347	0.005934718	6.141	247	90	205	141	10	2	0.08502	0.24562	10.922
1210	Public-key_cryptography	Taher_Elgamal	14.7	891.0	39.57	6700.0	263.0	14.8	0.038380277	13.3	111.0	40.65	424.0	25.0	11.3	4.7672e-05	0.000842331	0.002339181	0.000790641	0.636544191	3.0345e-05	0	0.10635	0.42857	0.0	Public-key cryptography	0	8.007e-06	1.448e-06	3.8e-08	0.026490066	0.004790419	37.58584	633	202	30	121	9	4	0.0079	0.40486	10.26651
1211	Public-key_cryptography	Side-channel_attack	14.7	891.0	39.57	6700.0	263.0	14.8	0.038380277	15.3	390.0	-26.29	2279.0	110.0	17.2	0.02410909	0.001021007	0.00230614	0.400918755	0.63823948	0.015387373	0	0.27244	0.6	0.0	Public-key cryptography	0	8.007e-06	1.477e-06	1e-08	0.006493506	0.001197605	33.99754	633	202	71	83	7	1	0.01422	0.38332	9.87165
1212	Public-key_cryptography	Ciphertext	14.7	891.0	39.57	6700.0	263.0	14.8	0.038380277	14.5	196.0	-59.12	1038.0	48.0	16.8	3.8014e-05	0.000995482	0.002339181	0.000884589	0.893109174	3.3951e-05	0	0.2	0.6	0.0	Public-key cryptography	0	8.007e-06	2.139e-06	1e-08	0.004484305	0.001197605	29.44667	633	202	137	86	12	1	0.04423	0.29873	10.56079
1213	Public-key_cryptography	Rabin_cryptosystem	14.7	891.0	39.57	6700.0	263.0	14.8	0.038380277	12.7	400.0	-304.56	2175.0	89.0	15.3	0.000216944	0.001021007	0.002339181	0.004406498	0.779567937	0.000169123	0	0.24359	0.5	0.0	Public-key cryptography	0	8.007e-06	9.01e-07	1.9e-08	0.021276596	0.00239521	37.41541	633	202	33	61	9	2	0.00632	0.42693	9.80708
1214	Diffie–Hellman_key_exchange	Charles_Babbage_Institute	12.8	636.0	0.11	3597.0	163.0	13.3	0.032260934	17.9	87.0	23.36	449.0	18.0	18.2	0.026766126	0.001023874	0.002294894	0.466942964	0.562801519	0.015064016	0	0.15006	0.33333	0.0	Public-key cryptography	0	3.673e-06	3.654e-06	1e-08	0.002624672	0.002610966	-3.7819	223	160	268	113	0	1	0.01794	0.42253	8.29054
